255027	Brother Malachi Favors Magoustous	Malachi Favors Maghostut
1266089	Ibis 	na
16748	Eartha Kitt	Eartha Mae Kitt
11271	DJ Cam Quartet	na
110626	Gene Pitney	Gene Francis Alan Pitney
3370049	William Aura &amp; Friends	na
2497202	The New Sound Quartet	na
115995	Erik Wøllo	Erik W\xc3\xb8llo
898461	Toshinori Kondo &amp; IMA	na
1268447	Michel Perez	na
602873	Monica Aspelund	Monica Aspelund
778982	Alto 	na
3076778	Max Graef	na
1349070	Birchwood Pops	na
280447	Chris Abrahams	na
1476286	Gloria De Haven	Gloria Mildred DeHaven
378212	Thurman Barker	na
3617543	The Rene Paulo Group	na
3766214	Sato-San To	na
307341	McKinney's Cotton Pickers	na
910054	Art Hodes	Arthur W. Hodes.
4217259	Г. Гълъбов	na
254908	Ray Eberle	Ray Eberle
5878790	原始人セラピー	na
17827	Eric Clapton	Eric Patrick Clapton
4564147	Инга Донцова	na
3358902	The Sure Fire Soul Ensemble	na
4722316	Josh Berman Trio	na
4135962	Naomi Maki	na
4589949	Jazz Quartet Of Szekszárd	Szeksz\xc3\xa1rdi Jazz Quartet
3730418	Raiz De Pedra	na
1485416	Shoody	na
1581803	Don Harper 	na
2862239	Tommy Chase - Ray Warleigh Quartet	na
423298	R. A. Ramamani	Smt. R. A. Ramamani
304396	Björn J:Son Lindh	Bj\xc3\xb6rn J:son Lindh
2670415	Tony DeSare	na
1954986	Noisesurfer	Joaquin Ronco
222765	David Kirby	David Kirby
888023	Strobel	na
2271277	Keshavan Maslak Quartet	na
1371234	Frank Davenport And His Orchestra	na
427048	Romane	Patrick Leguidecoq
3354703	Gerald Wiggins &amp; His Orchestra	na
3373003	Chung Antique	na
1811231	Clockwork 	Clockwork
3496402	John Warren's Strictempo Orchestra	na
424773	Fernando Trueba	Fernando Rodr\xc3\xadguez Trueba
624847	The Herb Pomeroy Orchestra	Irving Herbert Pomeroy III.
266768	Siegfried Schwab	na
2953121	Mario Hernandez Y Sus Diablos Del Caribe	na
2054727	-123min	na
65630	Vandermark 5	na
283174	Bunny Berigan &amp; His Orchestra	na
840892	Miles Davis &amp; His Band	na
274470	Ben Chasny	na
77631	Cobblestone Jazz	na
780919	The WDR Big Band Köln	na
301357	Eddie Lang	Salvatore Massaro
2095136	Réwéliotty	na
297257	Leo Gandelman	Leonardo Gandelman
680928	Oliver Mtukudzi	Oliver Mtukudzi
248147	Seawind Project	na
2277546	The Escalators	na
1979002	The Jazz Trio	na
141967	Skúli Sverrisson	Sk\xc3\xbali Sverrisson
1168640	Gunnar Lundén-Weldens Orkester	na
2439631	Chairs	na
15261	Aaron Neville	na
218703	Kobayashi 	na
311050	Angela Carole Brown	Angela Carole Brown
1965751	Bernard Lubat Quartet	na
1818168	Hans Kollers New Jazz Stars	na
876187	Bootstrappers	na
460331	Kurt Widmann Und Sein Orchester	na
769527	Allen Lowe	na
2993931	Mabumi Yamaguchi Quartet	na
1181082	Karst 	na
2529402	Artur Bayramgalin	Artur Bayramgalin
3015108	Ludwig Band	na
1406041	Джаз-Оркестр Под Руководством Иосифа Вайнштейна	na
1477449	Franco Petracchi	Franco Petracchi
2477452	Garry Blake &amp; His Music	na
441544	Friedemann	Friedemann Witecka
292996	Joe Gordon	Joseph Henry Gordon
5245277	The Jazz Millers	na
5845474	Bob Jackson 	na
3457587	Lars Sjösten Octet	na
1277416	The Glen Gray Casa Loma Orchestra	na
1468628	The Monty Sunshine Quartet	na
38237	Icarus 	na
281089	Fritz Brause	na
624564	Kuwayama-Kijima	Kiyoharu Kuwayama &amp; Rina Kijima
1144475	Nosizwe	Nosizwe Baqwa
1810	Neon Phusion	na
1112972	Bob Sharples And His Music	na
4451041	Heejaz Extended	na
1056013	Karl Denson's Tiny Universe	na
293069	Ralph Burns And His Ensemble	na
1259393	Bohemia 	na
896893	Edward Vesala Trio	na
1809563	Don Harrison Band	na
478284	Kaoru Abe	\xe9\x98\xbf\xe9\x83\xa8\xe8\x96\xab (Abe Kaoru)
4848439	Hew Time	na
352830	Stephan Wittwer	na
321333	Guy Mitchell	Albert George Cernik
431664	Michael Gregory	na
1530150	Orchestra Jazz Siciliana	na
304907	Helge Schneider Und Seine Kleine Band &quot;Hardcore&quot;	na
5666	Lorez Alexandria	Dolorez Alexandria Turner
2044836	The Hip String Quartet	na
3164603	Trichotomy	na
2272354	The Couriers Of Jazz	na
2943871	Stan Rubin And His Orchestra	na
177974	Toyah	Toyah Ann Willcox
1178276	The Dumb Earth	na
3184639	Oscar Pettiford's Quintet	na
14295	Pete Rock	Peter O. Philips
259799	Buddy Guy	George Guy
2524450	Stiffwiff	na
191844	Aeroplanitaliani	na
4209791	Héctor Rey 	na
1239803	The Stargazers	na
270317	Steve Tibbtz	na
807855	Алексей Мажуков	\xd0\x90\xd0\xbb\xd0\xb5\xd0\xba\xd1\x81\xd0\xb5\xd0\xb9 \xd0\xa1\xd0\xb5\xd1\x80\xd0\xb3\xd0\xb5\xd0\xb5\xd0\xb2\xd0\xb8\xd1\x87 \xd0\x9c\xd0\xb0\xd0\xb6\xd1\x83\xd0\xba\xd0\xbe\xd0\xb2
2954195	All Star Orchestra 	na
312305	Lou Busch His Piano And Orchestra	na
697610	Scott Peters	na
296953	The Ray Brown Trio	na
270972	Berzerk	na
258702	Jo Jones	Jonathan David Samuel Jones
1646042	The Quartet 	na
1892920	The Friends Band Co.	na
1197042	Los Galantes	na
3168001	Fetus Maximus	na
321716	Эстрадный Оркестр Под Упр. А. Воннеберга	na
5951	Gainsbourg	Lucien Ginsburg
322279	The Modernaires	na
3634100	Herb Ellis-Ray Brown Sextet	na
852321	Stefan Hetzel	Stefan Hetzel
1017122	Melomani Group	na
2056226	Jennie Smith	na
51858	Mladen Franko	Mladen Franko
432780	Henri René Orchestra	na
376854	The Dixieland Jazz Group	na
690621	Magic Malik Orchestra	na
1148553	Teodora Enache	Teodora Enache
2158604	Searing Quartet	na
2674111	Masabumi Kikuchi Trio	na
382325	Asleep At The Wheel	na
1146797	Judd Woldin	na
472262	Eddie &quot;Pianola&quot; Barnes	na
667861	Janusz Janina Iwański	na
2440552	The Sextet Of Orchestra U.S.A.	na
1243443	Eric Von Essen	na
4347531	Marica 	na
337598	Jan Garbarek Group	na
284746	Woody Herman Orchestra	na
2991279	René Marie	 Ren\xc3\xa9 Marie Stevens
361419	Jula De Palma	Iolanda De Palma
252331	Brian Blade	na
698953	Fiorentino	na
421476	Jon Thorne	Jon Thorne
1692874	The Second Coming 	na
1947188	The Limehouse Seven	na
2078710	Dinah Shore With Orchestra	na
543840	The Chris Anderson Trio	na
4254776	Chico Randall	na
334639	The German All Stars	na
180634	Manfred Mann	na
959097	Chava Alberstein	na
1016551	Mystic Moods	na
4135309	SwerveMobile	na
320797	The Nat King Cole Trio	na
491749	Toumani Diabate's Symmetric Orchestra	na
1196950	Watson T. Brown	na
676515	Seth MacFarlane	Seth Woodbury MacFarlane
104493	Omar Sosa	Omar Sosa
1229160	Windsor Davies	na
120332	George Melly	Alan George Heywood Melly
669958	Vi Velasco	na
249449	Willie Nelson	Willie Hugh Nelson
277801	Don Rendell Ian Carr 5tet	na
627905	Sharda	Sharda Rajan Iyengar
1716616	Sad City	Gary Caruth
1863220	VIO-66	na
1002334	Luigi Ionescu	Ludovic Ionescu
443229	Akira Ishikawa &amp; Count Buffaloes	na
1027088	Enoch Daniels	na
1048624	Bingo Miki	na
1171	Terrence Dixon	Terrence Dixon
370523	Lisa Ono	\xe5\xb0\x8f\xe9\x87\x8e\xe3\x83\xaa\xe3\x82\xb5
387857	Alfie Khan Sound Orchestra	na
572125	Jim Brickman	Jim Brickman
266835	Richard Sinclair	na
635890	Anthony Ventura And His Orchestra	na
365517	Art Simmons	Arthur Eugene Simmons
83597	DJ Fangkiebassbeton	Dirk Wilhelm Kels
1812070	Evelyn Knight	Evelyn Davis
377359	Rachel Portman	Rachel Mary Berkeley Portman
1494341	The New Orleans Social Club	na
226279	J.A.M 	\xe4\xb8\x88\xe9\x9d\x92 (Josei), \xe7\xa7\x8b\xe7\x94\xb0\xe3\x82\xb4\xe3\x83\xbc \xe3\x83\xab\xe3\x83\x89\xe3\x83\x9e\xe3\x83\xb3 (Akita Goldman), \xe3\x81\xbf\xe3\x81\xa9\xe3\x82\x8a\xe3\x82\x93 (Midorin)
2467356	Hilton Ruiz Trio	na
786988	Hal Overton	Hall Franklin Overton
84000	Anna Homler	na
1673301	Elmo Hope Ensemble	na
1393518	Leny Eversong	Hilda Campos Soares da Silva
311745	Una Mae Carlisle	Una Mae Carlisle
477766	Buck Clayton All-Stars	na
545548	Olivier Bloch-Lainé	na
254335	Uno 	na
82294	Tom Waits	Thomas Alan Waits
158676	Nico 	Christa P\xc3\xa4ffgen
887514	Eddie Smith 	na
1891801	Manso	na
38207	Ferguson	Walter Maynard Ferguson
3014357	Willy Roggeman Jazzlab Solo	na
552058	Hans Alfredson	Hans Folke Alfredsson
4686405	Kris Reeder	na
2963576	Světlana Musilová	na
377170	Andy Kirk And His Orchestra	na
136984	Carol Kaye	Carol Smith
386292	Harry Deal And The Galaxies	na
655270	Choir Of The NDR-Broadcast	na
4056581	Sam Sideburn	na
2618867	The Crackling	na
446632	Eddie Heywood And His Orchestra	na
2015816	Valeria Visconti	na
1464297	Martha &amp; Tena	Martha &amp; Tena Elefteriadu
2670516	Bob Barnard	na
688256	Lou Bennett 	Jean-Louis Beno\xc3\xaet
2431049	Andreas Schifferdecker Group	na
1061532	Mayhemystics	na
3137350	Eric Surmenian	\xc3\x89ric Surm\xc3\xa9nian
55104	Knef	Hildegard Frieda Albertine Knef
2737741	Cranial Incisored	na
3764087	Yann Apperry	na
59288	Whigham	Oliver Haydn Whigham III
466278	The Tokyo Philharmonic Orchestra	\xe6\x9d\xb1\xe4\xba\xac\xe3\x83\x95\xe3\x82\xa3\xe3\x83\xab\xe3\x83\x8f\xe3\x83\xbc\xe3\x83\xa2\xe3\x83\x8b\xe3\x83\xbc\xe4\xba\xa4\xe9\x9f\xbf\xe6\xa5\xbd\xe5\x9b\xa3
1922411	Manolo Escobas	na
4156315	Vic Vogel Big Band	na
4487034	Pata Horns	na
1469464	Traditional Club Bratislava	na
3711919	Earl Coleman And The Latin Love-In	na
2134872	Amir Sulaiman	na
40217	Chicago Underground Quartet	na
3568221	The Zoot Sims Al Cohn Septet	na
1046326	John Blackinsell Orchestra	na
1362848	Vic Ash	Victor Ash.
3395480	Orquesta Los Magnificos	na
272920	The Dirty Dozen Brass Band	na
2561810	trio VD	na
2398531	Jimmy Daley And The Ding-A-Lings	na
129359	Paul Haslinger	Paul Haslinger
203125	Nick Nack	na
2664380	Max Roach - Clifford Brown Quintet	na
305103	Tommy Turrentine	Thomas Walter Turrentine, Jr.
3284156	Dag Arnesen Quintet	na
305857	Tupolev	na
774264	Kevin Spacey	Kevin Spacey Fowler
1167014	Béla Fleck &amp; The Flecktones	na
267937	Herman Brood	Hermanus Brood
271486	Papa Bue's Viking Jazz Band	na
180580	The Jazzhole	na
293018	Maurice Peress	na
2943282	Йоника	na
454957	The Les Reed Sound	na
183323	Gene Coleman	na
317083	Something Else	na
2360360	Gwigwi's Band	na
1018933	Hayden Powell	na
207925	S.M.E.	na
1428108	Helmer Bryd	na
362876	Make Believe	na
244096	Machinefabriek	Rutger Zuydervelt
2177272	Life Of Riley 	na
3166725	Peon 	na
361664	Rein De Graaff	na
1362422	Tricky Lofton	na
20124	Keith Mansfield	Keith Mansfield
2205246	Медео	na
863217	Modern Groove Syndicate	na
2472348	Swingville All Stars	na
133205	Henri Guedon	na
626571	Kristian Blak	na
1350605	Stanley Clarke, George Duke	na
2585797	Astor Piazzolla Y Su Quinteto	na
1186527	The Incredible Kai Winding Trombones	na
260720	Phil Bodner	Philip Bodner
5231225	Vourteque	na
1649897	Ray Martin E La Sua Concert Orchestra	na
97539	The Blue Series Continuum	na
340732	Tommy Ladnier And Orchestra	na
977978	Dušan Húščava	Du\xc5\xa1an H\xc3\xba\xc5\xa1\xc4\x8dava
3837601	Ümit Aksu Orkestrası	na
1030973	Damu The Fudgemunk	Earl Davis
90237	Judy Collins	Judith Marjorie Collins
884707	Juan Muro	na
3017151	Charli Persip And Superband	na
4111785	Claude Bolling Et Le Show Biz Band	Claude Bolling
839411	Houston Symphony	na
317887	Gene Krupa, His Orchestra	na
4849429	The Sem Nijveen Quintet	na
1025416	The Frankie Capp Percussion Group	na
154956	Club des Belugas	Maxim Illion &amp; Kitty the Bill/Brenda Boykin,Winterschladen,Anna.Luca, Iain Mackenzie, Anne Schnell,Dean Bowman,Thomas Siffling
473236	Tiny Bradshaw His Piano And Band	na
293746	Hatfield And The North	na
2051670	Smiley Winters	William Richard Winters
443316	Patrick Williams And His Orchestra	na
1311674	Ciro Fogliatta	Juan Ciro Fogliatta
2890460	The Tony Crombie 4-Tet	na
1065321	Davu Seru	na
828123	Janci Körössy	J\xc3\xa1nos K\xc5\x91r\xc3\xb6ssy
3705440	Hod O'Brien Quintet	na
868741	Ishfaq	Sam Mahoney
2170169	Ken Davern	John Kenneth O&#39;Davorin
52833	Sinatra	Francis Albert Sinatra
1019494	Alarum	na
1381950	Swedish Radio Jazz Group	na
259076	Frank Foster	Frank B. Foster
19828	Feist	Leslie Feist
258802	Richard Galliano	na
646141	The Barry Sisters	na
2987434	Peter O'Brian Orchestra	na
335671	Glenn Miller Orchestra, The	na
2927902	Orange Coax	na
807449	Miff Mole And His Little Molers	na
1340170	JSBL	na
2459381	Toshiko Akiyoshi Jazz Orchestra	na
1577137	Art Van Damme Ensemble	na
462280	Mystic Eyes 	Raul Nacher
47966	Fashion	na
1014919	Groundhog 	na
1087262	Steve La Spina	na
1430823	Рэро	na
306411	Chu Berry	Leon Brown Berry
312577	The Joe Bucci Duo	na
4533980	Crosswind 	na
3365266	Julkinen Sana	na
4521989	Onom Agemo And The Disco Jumpers	na
4678905	Clive Stevens &amp; Friends	na
369026	Sylvie Courvoisier	na
5978848	Sivuca, Norman Shobey	na
361293	向井千恵	\xe5\x90\x91\xe4\xba\x95\xe5\x8d\x83\xe6\x83\xa0 (Mukai Chie)
827548	Eero Koivistoinen Kvintetti &amp; Sekstetti	na
3219541	Oasis 	na
1466106	Bert Deivert	na
493177	Alex Ligertwood	Alex Ligertwood
3644891	Herbe Sahne	na
372087	Ray Conniff, Son Orchestre Et Ses Choeurs	na
512770	Uské Orchestra	na
1078818	Bunk Johnson And His New Orleans Jazz Band	na
1044517	Oscar Rocchi	Oscar Rocchi
2863366	The Kit-Cat Band	na
97921	Raulzinho	Raul de Souza
309983	Cat Anderson	William Alonzo Anderson
368184	Benny Carter All Stars	na
1691018	Pete Pearl	na
4316913	Moses	na
1101421	The Cesta All Stars	na
21096	Gazzara	na
669163	Dolphin Orchestra	na
2732935	The Northern Governors	na
406083	Marisa	Marisa Vertullo Brand\xc3\xa3o
2329671	Lady Emz	na
1014178	Billy Byers And His Orchestra	na
207574	Steven Halpern	na
1140452	Rykarda Parasol	na
388294	Ambrose And His Orchestra	na
693194	Stephen Schlaks	Stephen Schlaks
340803	Makaya McCraven	Makaya Marcus McCraven
2786142	Blue Roseland Orchestra	na
379808	Hōzan Yamamoto	\xe5\xb1\xb1\xe6\x9c\xac \xe9\x82\xa6\xe5\xb1\xb1
419115	Johnny Griffith, Inc.	na
3355615	Flip Phillips Quartet	na
263755	Havalina Rail Co.	Matt Wignall, Starry Dynamo, Orlando Greenhill, David Maust, Erick Diego
3716272	Mr Anthony Godwin	na
1176372	Nannie Porres	Nannie Ruth Porres Stener
429039	The Captivators	na
407631	Sonny Emory	na
843632	Ruth Welcome	Ruth Anneliese Welcome
252118	Ricky Lawson	Richard David Lawson
2971286	Billy Boyd 	na
1328312	Jack Sharpe Big Band	na
1038801	Mike Di Napoli	na
1848840	The Nat Pierce Orchestra	na
982328	Paulinho Nogueira	na
527265	Quasimode	Yusuke Hirado, Takahiro Matsuoka, Kazuhiro Sunaga, Takashi Okutsu
603748	Chris Anderson 	Chris Anderson.
1450313	Rudolf Pache With His Happy Hammond Sound	na
202255	Chuck Jackson	Charles Jackson
1836762	Buddy Milton &amp; The Twilighters	na
2494564	Hareton Salvagnini	na
3214462	Ken McIntyre Trio	na
382394	Eugen Thomass	na
1870684	The Agitators 	na
317859	Ernestine Anderson	Ernestine Irene Anderson
1397806	Beaumont 	na
2210962	The Herbie Hancock Trio	na
337990	Rasmus Kihlberg	na
2828602	Bojan Z Tetraband	na
351926	Blue Effect	na
2959010	Quartetto Di Lucca	na
88228	Flora Purim	Flora Purim
2019227	Инструментальный Ансамбль «Миниатюр» П/у В. Чижика	na
227875	Penderecki	na
297676	A. Deutsch	Alex Deutsch
292847	Mirou	na
844956	Lester Lanin And His Orchestra	na
1172003	Nükhet Ruacan	na
299948	Christy	Shirley Luster
161498	John Neptune	na
455737	Ricardo Silveira	Ricardo Rodrigues Parente Silveira
3330257	John Keating Incorporated	na
3575533	Flip Noorman	Flip Noorman
223200	Triosk	Laurence Pike, Adrian Klumpes &amp; Ben Waples
567554	Alexandre Tassel	na
280769	The Hellers	na
3627442	First Brass	na
3938	Ollano	na
3046567	Jiro Inagaki &amp; Soul Media	na
3211252	Sobrinus	na
554446	Iain Matthews	Ian Matthew MacDonald
1062693	Mary Ann Fisher	na
5833614	Colectivo Abaetetuba	na
3572655	Ray Small Chorus &amp; Orchestra	na
1957262	The Marian McPartland Trio	na
34	Miguel Migs	Miguel Sundance Steward
374076	Bill Douglass 	William Douglass
3861246	Peter Leitch Trio	na
4136170	Эстрадный Оркестр П/У В. Гамалия	na
1060956	Karel Hála	Karel H\xc3\xa1la
434959	Niemen	Czes\xc5\x82aw Juliusz Wydrzycki
1867204	Fraser	John Fraser McPherson.
309466	Float Up CP	na
626180	Victor Silvester and His Silver Strings	na
1096613	Salt 	na
3519888	Lillian Boutté And Her Music Friends	na
757699	Mertens Brothers Style	na
180934	Ricky King	Hans Lingenfelder
3180970	Ken Morris 	na
12467	Zap Mama	na
674166	Patterson	na
267709	Carlos Ward	Carlos Nathaniel Ward
25141	Taura Love	Taura Taylor-Mendoza
875421	Roszja	Tomasz Jaroszewski
2737599	The Aaron Bell Trio	na
1881656	Mauri Sanchis	na
3477440	Stiletto 	na
17961	Cher	Cherilyn Sarkisian La Pierre
128980	Hugo Montenegro &amp; His Orchestra	na
2690820	Joe Haymes &amp; His Orchestra	na
412556	Buglin' Sam DeKemel	na
21073	Jan Hammer	Jan Hammer, Jr.
1641582	Luis Peña	Luis Pe\xc3\xb1a-Alvarez
668758	Shelby Flint	Shelby Flint
281320	Fred Lonberg-Holm	na
260757	The Miles Davis Sextet	na
298950	Brian Bromberg	na
404191	Eero Raittinen	Eero Nikodemus Raittinen
1270390	PGA	na
4349531	Bichkraft	na
1247986	Akosh S. Unit	na
328151	Arnett Cobb And His Orchestra	na
985925	Eddie Hubble	John Edgar Hubble
3214356	Philippe Brun Septet	na
1576723	No Comment 	na
324537	Chris Barber's Band	na
2088698	Russ Garcia, His Vocal Choir And Orchestra	na
97988	Letta	na
1951032	Nicolas Nox	na
222601	Bill Horist	na
4401231	Marco Antonio Da Costa	na
261196	Arthur Taylor	Arthur S. Taylor, Jr.
468717	Carol Grimes	Carol Ann Grimes
3974705	The Red Onions	na
807918	В. Гамалия	\xd0\x92\xd0\xb0\xd0\xb4\xd0\xb8\xd0\xbc \xd0\x90\xd0\xbb\xd0\xb5\xd0\xba\xd1\x81\xd0\xb0\xd0\xbd\xd0\xb4\xd1\x80\xd0\xbe\xd0\xb2\xd0\xb8\xd1\x87 \xd0\x93\xd0\xb0\xd0\xbc\xd0\xb0\xd0\xbb\xd0\xb8\xd1\x8f
1945125	Mario Castro-Neves &amp; Samba S.A.	na
1135195	Orkestar Stanka Selaka	na
3032693	Hugo Wolf String Quartet	na
269601	Bunny Berigan	Roland Bernard Berigan
962964	George de Fretes	George de Fretes
4210453	Santa Y Su Gente	na
322281	Walter Brown	Walter Earl Brown
393280	Marv Jenkins	na
4681535	Lee Bartell And The Belairs	na
421420	William &quot;Wild Bill&quot; Moore	William M. Moore.
612102	Cos 	na
1114685	Toni Arden	Antoinette Ardizzone
747459	James Rivers	na
129372	Johnny Lewis Quartet	na
776110	Gusev K.P.	na
153430	Serge Baghdassarians	na
787895	The Tony Hatch Sound	na
2827393	Phil Guilbeau And His Creole Stompers	na
390993	Margie Meinert	na
2179743	OHM:	na
59288	Jiggs Whigham	Oliver Haydn Whigham III
288241	Peter Schirmann	na
520830	Freddie Bell &amp; The Bell Boys	na
2891158	Angelo Ferdinando And His Hotel Great Northern Orchestra	na
1428143	Sekstet Organowy Andrzeja Kurylewicza	na
343928	Stan Tracey Octet	na
391727	The Lewis Sisters	na
1911513	Tony Darren	na
1020569	Roy Fox And His Orchetstra	na
22041	&quot;101 Strings&quot; Orchestra	na
276968	Winifred Atwell With Rhythm Accompaniment	Una Winifred Atwell
684790	SFB-Bigband	na
3017258	Television Show Original Cast	na
2589375	David Azarian Trio	na
1225457	Jeanne Gayle	na
4502491	Comin &amp; Goin	na
1802552	Günter Christmann - Torsten Müller	na
1027544	Tim Wells	na
177047	Krug	Manfred Krug
5386523	Jazzmeia Horn	na
253855	Tommy Dorsey Et Son Orchestre	na
235032	Tippett	Keith Graham Tippetts
938326	Grupo Oba-Ilú	na
2578925	Maria Goretti quartet	na
802021	Lea DeLaria	na
7358	Ingrid Sertso	na
1004953	Happy The Man	na
5924270	Quintet 	na
141422	Frank Walton	na
1615473	Hector Costita	H\xc3\xa9ctor Bisignani
3192462	Møster!	na
1033548	The Barclay Singers	na
321493	Peter Washington	Peter Mark Washington
1866390	Images 	na
761233	Ансамбль „Крыша”	\xd0\x9a\xd1\x80\xd1\x8b\xd1\x88\xd0\xb0
1568007	Swing Band Ferdinanda Havlíka	na
368184	Benny Carter &amp; His Orchestra	na
83242	Billy Bragg	Stephen William Bragg
1085559	Nobuo Hara And His Sharps &amp; Flats + 1	na
2664380	Max Roach, Clifford Brown	na
788556	Takehiko Honda	\xe6\x9c\xac\xe7\x94\xb0\xe6\x98\x82 (Honda Takashi)
1250986	Ed Kenney	na
1008685	The Nutty Squirrels 	na
1184566	Misled Children	Logan Valencia
5258386	№ 64	na
2425019	Martone	na
